date,player,rank
2002-10-14,Lleyton Hewitt,1
2002-10-21,Lleyton Hewitt,1
2002-10-28,Lleyton Hewitt,1
2002-11-04,Lleyton Hewitt,1
2002-11-11,Lleyton Hewitt,1
2002-11-18,Lleyton Hewitt,1
2002-11-25,Lleyton Hewitt,1
2002-12-02,Lleyton Hewitt,1
2002-12-09,Lleyton Hewitt,1
2002-12-16,Lleyton Hewitt,1
2002-12-23,Lleyton Hewitt,1
2002-12-30,Lleyton Hewitt,1
2003-01-06,Lleyton Hewitt,1
2003-01-13,Lleyton Hewitt,1
2003-01-20,Lleyton Hewitt,1
2003-01-27,Lleyton Hewitt,1
2003-02-03,Lleyton Hewitt,1
2003-02-10,Lleyton Hewitt,1
2003-02-17,Lleyton Hewitt,1
2003-02-24,Lleyton Hewitt,1
2003-03-03,Lleyton Hewitt,1
2003-03-10,Lleyton Hewitt,1
2003-03-17,Lleyton Hewitt,1
2003-03-24,Lleyton Hewitt,1
2003-03-31,Lleyton Hewitt,1
2003-04-07,Lleyton Hewitt,1
2003-04-14,Lleyton Hewitt,1
2003-04-21,Lleyton Hewitt,1
2003-04-28,Lleyton Hewitt,2
2003-05-05,Lleyton Hewitt,2
2003-05-12,Lleyton Hewitt,1
2003-05-19,Lleyton Hewitt,1
2003-05-26,Lleyton Hewitt,1
2003-06-02,Lleyton Hewitt,1
2003-06-09,Lleyton Hewitt,1
2003-06-16,Lleyton Hewitt,2
2003-06-23,Lleyton Hewitt,2
2003-06-30,Lleyton Hewitt,2
2003-07-07,Lleyton Hewitt,5
2003-07-14,Lleyton Hewitt,5
2003-07-21,Lleyton Hewitt,5
2003-07-28,Lleyton Hewitt,5
2003-08-04,Lleyton Hewitt,5
2003-08-11,Lleyton Hewitt,6
2003-08-18,Lleyton Hewitt,6
2003-08-25,Lleyton Hewitt,6
2003-09-01,Lleyton Hewitt,6
2003-09-08,Lleyton Hewitt,7
2003-09-15,Lleyton Hewitt,7
2003-09-22,Lleyton Hewitt,7
2003-09-29,Lleyton Hewitt,7
2003-10-06,Lleyton Hewitt,8
2003-10-13,Lleyton Hewitt,8
2003-10-20,Lleyton Hewitt,8
2003-10-27,Lleyton Hewitt,8
2003-11-03,Lleyton Hewitt,18
2003-11-10,Lleyton Hewitt,18
2003-11-17,Lleyton Hewitt,17
2003-11-24,Lleyton Hewitt,17
2003-12-01,Lleyton Hewitt,17
2003-12-08,Lleyton Hewitt,17
2003-12-15,Lleyton Hewitt,17
2003-12-22,Lleyton Hewitt,17
2003-12-29,Lleyton Hewitt,17
2004-01-05,Lleyton Hewitt,17
2004-01-12,Lleyton Hewitt,15
2004-01-19,Lleyton Hewitt,11
2004-01-26,Lleyton Hewitt,11
2004-02-02,Lleyton Hewitt,13
2004-02-09,Lleyton Hewitt,13
2004-02-16,Lleyton Hewitt,13
2004-02-23,Lleyton Hewitt,9
2004-03-01,Lleyton Hewitt,9
2004-03-08,Lleyton Hewitt,9
2004-03-15,Lleyton Hewitt,9
2004-03-22,Lleyton Hewitt,18
2004-03-29,Lleyton Hewitt,18
2004-04-05,Lleyton Hewitt,20
2004-04-12,Lleyton Hewitt,19
2004-04-19,Lleyton Hewitt,19
2004-04-26,Lleyton Hewitt,18
2004-05-03,Lleyton Hewitt,19
2004-05-10,Lleyton Hewitt,17
2004-05-17,Lleyton Hewitt,12
2004-05-24,Lleyton Hewitt,12
2004-05-31,Lleyton Hewitt,12
2004-06-07,Lleyton Hewitt,11
2004-06-14,Lleyton Hewitt,10
2004-06-21,Lleyton Hewitt,10
2004-06-28,Lleyton Hewitt,10
2004-07-05,Lleyton Hewitt,9
2004-07-12,Lleyton Hewitt,9
2004-07-19,Lleyton Hewitt,9
2004-07-26,Lleyton Hewitt,10
2004-08-02,Lleyton Hewitt,10
2004-08-09,Lleyton Hewitt,8
2004-08-16,Lleyton Hewitt,8
2004-08-23,Lleyton Hewitt,5
2004-08-30,Lleyton Hewitt,5
2004-09-06,Lleyton Hewitt,5
2004-09-13,Lleyton Hewitt,3
2004-09-20,Lleyton Hewitt,3
2004-09-27,Lleyton Hewitt,3
2004-10-04,Lleyton Hewitt,3
2004-10-11,Lleyton Hewitt,3
2004-10-18,Lleyton Hewitt,3
2004-10-25,Lleyton Hewitt,3
2004-11-01,Lleyton Hewitt,3
2004-11-08,Lleyton Hewitt,3
2004-11-15,Lleyton Hewitt,3
2004-11-22,Lleyton Hewitt,3
2004-11-29,Lleyton Hewitt,3
2004-12-06,Lleyton Hewitt,3
2004-12-13,Lleyton Hewitt,3
2004-12-20,Lleyton Hewitt,3
2004-12-27,Lleyton Hewitt,3
2005-01-03,Lleyton Hewitt,3
2005-01-10,Lleyton Hewitt,3
2005-01-17,Lleyton Hewitt,3
2005-01-24,Lleyton Hewitt,3
2005-01-31,Lleyton Hewitt,2
2005-02-07,Lleyton Hewitt,2
2005-02-14,Lleyton Hewitt,2
2005-02-21,Lleyton Hewitt,2
2005-02-28,Lleyton Hewitt,2
2005-03-07,Lleyton Hewitt,2
2005-03-14,Lleyton Hewitt,2
2005-03-21,Lleyton Hewitt,2
2005-03-28,Lleyton Hewitt,2
2005-04-04,Lleyton Hewitt,2
2005-04-11,Lleyton Hewitt,2
2005-04-18,Lleyton Hewitt,2
2005-04-25,Lleyton Hewitt,2
2005-05-02,Lleyton Hewitt,2
2005-05-09,Lleyton Hewitt,2
2005-05-16,Lleyton Hewitt,2
2005-05-23,Lleyton Hewitt,2
2005-05-30,Lleyton Hewitt,2
2005-06-06,Lleyton Hewitt,2
2005-06-13,Lleyton Hewitt,2
2005-06-20,Lleyton Hewitt,2
2005-06-27,Lleyton Hewitt,2
2005-07-04,Lleyton Hewitt,2
2005-07-11,Lleyton Hewitt,2
2005-07-18,Lleyton Hewitt,2
2005-07-25,Lleyton Hewitt,3
2005-08-01,Lleyton Hewitt,3
2005-08-08,Lleyton Hewitt,3
2005-08-15,Lleyton Hewitt,3
2005-08-22,Lleyton Hewitt,3
2005-08-29,Lleyton Hewitt,4
2005-09-05,Lleyton Hewitt,4
2005-09-12,Lleyton Hewitt,5
2005-09-19,Lleyton Hewitt,5
2005-09-26,Lleyton Hewitt,5
2005-10-03,Lleyton Hewitt,3
2005-10-10,Lleyton Hewitt,5
2005-10-17,Lleyton Hewitt,4
2005-10-24,Lleyton Hewitt,4
2005-10-31,Lleyton Hewitt,4
2005-11-07,Lleyton Hewitt,4
2005-11-14,Lleyton Hewitt,4
2005-11-21,Lleyton Hewitt,4
2005-11-28,Lleyton Hewitt,4
2005-12-05,Lleyton Hewitt,4
2005-12-12,Lleyton Hewitt,4
2005-12-19,Lleyton Hewitt,4
2005-12-26,Lleyton Hewitt,4
2006-01-02,Lleyton Hewitt,4
2006-01-09,Lleyton Hewitt,4
2006-01-16,Lleyton Hewitt,6
2006-01-23,Lleyton Hewitt,6
2006-01-30,Lleyton Hewitt,11
2006-02-06,Lleyton Hewitt,11
2006-02-13,Lleyton Hewitt,11
2006-02-20,Lleyton Hewitt,10
2006-02-27,Lleyton Hewitt,10
2006-03-06,Lleyton Hewitt,10
2006-03-13,Lleyton Hewitt,10
2006-03-20,Lleyton Hewitt,14
2006-03-27,Lleyton Hewitt,14
2006-04-03,Lleyton Hewitt,12
2006-04-10,Lleyton Hewitt,12
2006-04-17,Lleyton Hewitt,11
2006-04-24,Lleyton Hewitt,13
2006-05-01,Lleyton Hewitt,14
2006-05-08,Lleyton Hewitt,11
2006-05-15,Lleyton Hewitt,10
2006-05-22,Lleyton Hewitt,14
2006-05-29,Lleyton Hewitt,14
2006-06-05,Lleyton Hewitt,14
2006-06-12,Lleyton Hewitt,13
2006-06-19,Lleyton Hewitt,9
2006-06-26,Lleyton Hewitt,9
2006-07-03,Lleyton Hewitt,9
2006-07-10,Lleyton Hewitt,12
2006-07-17,Lleyton Hewitt,12
2006-07-24,Lleyton Hewitt,13
2006-07-31,Lleyton Hewitt,12
2006-08-07,Lleyton Hewitt,12
2006-08-14,Lleyton Hewitt,11
2006-08-21,Lleyton Hewitt,17
2006-08-28,Lleyton Hewitt,17
2006-09-04,Lleyton Hewitt,17
2006-09-11,Lleyton Hewitt,19
2006-09-18,Lleyton Hewitt,19
2006-09-25,Lleyton Hewitt,19
2006-10-02,Lleyton Hewitt,18
2006-10-09,Lleyton Hewitt,18
2006-10-16,Lleyton Hewitt,18
2006-10-23,Lleyton Hewitt,19
2006-10-30,Lleyton Hewitt,18
2006-11-06,Lleyton Hewitt,20
2006-11-13,Lleyton Hewitt,20
2006-11-20,Lleyton Hewitt,20
2006-11-27,Lleyton Hewitt,20
2006-12-04,Lleyton Hewitt,20
2006-12-11,Lleyton Hewitt,20
2006-12-18,Lleyton Hewitt,20
2006-12-25,Lleyton Hewitt,20
2007-01-01,Lleyton Hewitt,20
2007-01-08,Lleyton Hewitt,19
2007-01-15,Lleyton Hewitt,19
2007-01-22,Lleyton Hewitt,19
2007-01-29,Lleyton Hewitt,17
2007-02-05,Lleyton Hewitt,18
2007-02-12,Lleyton Hewitt,18
2007-02-19,Lleyton Hewitt,20
2007-02-26,Lleyton Hewitt,20
2007-03-05,Lleyton Hewitt,20
2007-03-12,Lleyton Hewitt,20
2007-03-19,Lleyton Hewitt,19
2007-03-26,Lleyton Hewitt,19
2007-04-02,Lleyton Hewitt,20
2007-04-09,Lleyton Hewitt,20
2007-04-16,Lleyton Hewitt,20
2007-04-23,Lleyton Hewitt,21
2007-04-30,Lleyton Hewitt,20
2007-05-07,Lleyton Hewitt,20
2007-05-14,Lleyton Hewitt,21
2007-05-21,Lleyton Hewitt,16
2007-05-28,Lleyton Hewitt,16
2007-06-04,Lleyton Hewitt,16
2007-06-11,Lleyton Hewitt,16
2007-06-18,Lleyton Hewitt,19
2007-06-25,Lleyton Hewitt,19
2007-07-02,Lleyton Hewitt,19
2007-07-09,Lleyton Hewitt,21
2007-07-16,Lleyton Hewitt,21
2007-07-23,Lleyton Hewitt,21
2007-07-30,Lleyton Hewitt,21
2007-08-06,Lleyton Hewitt,21
2007-08-13,Lleyton Hewitt,20
2007-08-20,Lleyton Hewitt,16
2007-08-27,Lleyton Hewitt,16
2007-09-03,Lleyton Hewitt,16
2007-09-10,Lleyton Hewitt,21
2007-09-17,Lleyton Hewitt,21
2007-09-24,Lleyton Hewitt,21
2007-10-01,Lleyton Hewitt,19
2007-10-08,Lleyton Hewitt,19
2007-10-15,Lleyton Hewitt,19
2007-10-22,Lleyton Hewitt,22
2007-10-29,Lleyton Hewitt,23
2007-11-05,Lleyton Hewitt,21
2007-11-12,Lleyton Hewitt,21
2007-11-19,Lleyton Hewitt,21
2007-11-26,Lleyton Hewitt,21
2007-12-03,Lleyton Hewitt,21
2007-12-10,Lleyton Hewitt,21
2007-12-17,Lleyton Hewitt,21
2007-12-24,Lleyton Hewitt,21
2007-12-31,Lleyton Hewitt,21
2008-01-07,Lleyton Hewitt,21
2008-01-14,Lleyton Hewitt,22
2008-01-21,Lleyton Hewitt,22
2008-01-28,Lleyton Hewitt,20
2008-02-04,Lleyton Hewitt,22
2008-02-11,Lleyton Hewitt,22
2008-02-18,Lleyton Hewitt,19
2008-02-25,Lleyton Hewitt,18
2008-03-03,Lleyton Hewitt,24
2008-03-10,Lleyton Hewitt,24
2008-03-17,Lleyton Hewitt,24
2008-03-24,Lleyton Hewitt,22
2008-03-31,Lleyton Hewitt,22
2008-04-07,Lleyton Hewitt,21
2008-04-14,Lleyton Hewitt,20
2008-04-21,Lleyton Hewitt,19
2008-04-28,Lleyton Hewitt,20
2008-05-05,Lleyton Hewitt,19
2008-05-12,Lleyton Hewitt,19
2008-05-19,Lleyton Hewitt,26
2008-05-26,Lleyton Hewitt,28
2008-06-02,Lleyton Hewitt,28
2008-06-09,Lleyton Hewitt,30
2008-06-16,Lleyton Hewitt,27
2008-06-23,Lleyton Hewitt,27
2008-06-30,Lleyton Hewitt,27
2008-07-07,Lleyton Hewitt,28
2008-07-14,Lleyton Hewitt,26
2008-07-21,Lleyton Hewitt,27
2008-07-28,Lleyton Hewitt,28
2008-08-04,Lleyton Hewitt,28
2008-08-11,Lleyton Hewitt,38
2008-08-18,Lleyton Hewitt,55
2008-08-25,Lleyton Hewitt,56
2008-09-01,Lleyton Hewitt,56
2008-09-08,Lleyton Hewitt,59
2008-09-15,Lleyton Hewitt,59
2008-09-22,Lleyton Hewitt,61
2008-09-29,Lleyton Hewitt,63
2008-10-06,Lleyton Hewitt,67
2008-10-13,Lleyton Hewitt,68
2008-10-20,Lleyton Hewitt,70
2008-10-27,Lleyton Hewitt,69
2008-11-03,Lleyton Hewitt,68
2008-11-10,Lleyton Hewitt,68
2008-11-17,Lleyton Hewitt,67
2008-11-24,Lleyton Hewitt,67
2008-12-01,Lleyton Hewitt,67
2008-12-08,Lleyton Hewitt,67
2008-12-15,Lleyton Hewitt,67
2008-12-22,Lleyton Hewitt,67
2008-12-29,Lleyton Hewitt,67
2009-01-05,Lleyton Hewitt,70
2009-01-12,Lleyton Hewitt,74
2009-01-19,Lleyton Hewitt,70
2009-01-26,Lleyton Hewitt,70
2009-02-23,Lleyton Hewitt,78
2009-03-02,Lleyton Hewitt,72
2009-03-09,Lleyton Hewitt,77
2009-03-16,Lleyton Hewitt,77
2009-03-23,Lleyton Hewitt,92
2009-03-30,Lleyton Hewitt,92
2009-04-06,Lleyton Hewitt,88
2009-04-13,Lleyton Hewitt,57
2009-04-20,Lleyton Hewitt,56
2009-04-27,Lleyton Hewitt,53
2009-05-04,Lleyton Hewitt,55
2009-05-11,Lleyton Hewitt,53
2009-05-18,Lleyton Hewitt,50
2009-05-25,Lleyton Hewitt,48
2009-06-01,Lleyton Hewitt,48
2009-06-08,Lleyton Hewitt,49
2009-06-15,Lleyton Hewitt,56
2009-06-22,Lleyton Hewitt,56
2009-06-29,Lleyton Hewitt,56
2009-07-06,Lleyton Hewitt,44
2009-07-13,Lleyton Hewitt,42
2009-07-20,Lleyton Hewitt,42
2009-07-27,Lleyton Hewitt,40
2009-08-03,Lleyton Hewitt,42
2009-08-10,Lleyton Hewitt,40
2009-08-17,Lleyton Hewitt,42
2009-08-24,Lleyton Hewitt,32
2009-08-31,Lleyton Hewitt,32
2009-09-07,Lleyton Hewitt,32
2009-09-14,Lleyton Hewitt,26
2009-09-21,Lleyton Hewitt,26
2009-09-28,Lleyton Hewitt,26
2009-10-05,Lleyton Hewitt,26
2009-10-12,Lleyton Hewitt,23
2009-10-19,Lleyton Hewitt,22
2009-10-26,Lleyton Hewitt,20
2009-11-02,Lleyton Hewitt,20
2009-11-09,Lleyton Hewitt,22
2009-11-16,Lleyton Hewitt,22
2009-11-23,Lleyton Hewitt,22
2009-11-30,Lleyton Hewitt,22
2009-12-07,Lleyton Hewitt,22
2009-12-14,Lleyton Hewitt,22
2009-12-21,Lleyton Hewitt,22
2009-12-28,Lleyton Hewitt,22
2010-01-04,Lleyton Hewitt,22
2010-01-11,Lleyton Hewitt,22
2010-01-18,Lleyton Hewitt,22
2010-01-25,Lleyton Hewitt,22
2010-02-01,Lleyton Hewitt,19
2010-02-08,Lleyton Hewitt,19
2010-02-15,Lleyton Hewitt,20
2010-02-22,Lleyton Hewitt,24
2010-03-01,Lleyton Hewitt,24
2010-03-08,Lleyton Hewitt,24
2010-03-15,Lleyton Hewitt,24
2010-03-22,Lleyton Hewitt,27
2010-03-29,Lleyton Hewitt,27
2010-04-05,Lleyton Hewitt,27
2010-04-12,Lleyton Hewitt,30
2010-04-19,Lleyton Hewitt,32
2010-04-26,Lleyton Hewitt,32
2010-05-03,Lleyton Hewitt,29
2010-05-10,Lleyton Hewitt,31
2010-05-17,Lleyton Hewitt,33
2010-05-24,Lleyton Hewitt,33
2010-05-31,Lleyton Hewitt,33
2010-06-07,Lleyton Hewitt,32
2010-06-14,Lleyton Hewitt,26
2010-06-21,Lleyton Hewitt,26
2010-06-28,Lleyton Hewitt,26
2010-07-05,Lleyton Hewitt,31
2010-07-12,Lleyton Hewitt,31
2010-07-19,Lleyton Hewitt,30
2010-07-26,Lleyton Hewitt,30
2010-08-02,Lleyton Hewitt,30
2010-08-09,Lleyton Hewitt,30
2010-08-16,Lleyton Hewitt,30
2010-08-23,Lleyton Hewitt,34
2010-08-30,Lleyton Hewitt,34
2010-09-06,Lleyton Hewitt,34
2010-09-13,Lleyton Hewitt,36
2010-09-20,Lleyton Hewitt,37
2010-09-27,Lleyton Hewitt,38
2010-10-04,Lleyton Hewitt,38
2010-10-11,Lleyton Hewitt,49
2010-10-18,Lleyton Hewitt,54
2010-10-25,Lleyton Hewitt,54
2010-11-01,Lleyton Hewitt,54
2010-11-08,Lleyton Hewitt,56
2010-11-15,Lleyton Hewitt,55
2010-11-22,Lleyton Hewitt,54
2010-11-29,Lleyton Hewitt,54
2010-12-06,Lleyton Hewitt,54
2010-12-13,Lleyton Hewitt,54
2010-12-20,Lleyton Hewitt,54
2010-12-27,Lleyton Hewitt,54
2011-01-03,Lleyton Hewitt,54
2011-01-10,Lleyton Hewitt,54
2011-01-17,Lleyton Hewitt,54
2011-01-31,Lleyton Hewitt,68
2011-02-07,Lleyton Hewitt,70
2011-02-14,Lleyton Hewitt,70
2011-02-21,Lleyton Hewitt,63
2011-02-28,Lleyton Hewitt,64
2011-03-07,Lleyton Hewitt,64
2011-03-21,Lleyton Hewitt,64
2011-04-04,Lleyton Hewitt,64
2011-04-11,Lleyton Hewitt,65
2011-04-18,Lleyton Hewitt,61
2011-04-25,Lleyton Hewitt,64
2011-05-02,Lleyton Hewitt,67
2011-05-09,Lleyton Hewitt,66
2011-05-16,Lleyton Hewitt,64
2011-05-23,Lleyton Hewitt,67
2011-06-06,Lleyton Hewitt,73
2012-09-10,Lleyton Hewitt,100
2012-10-22,Lleyton Hewitt,91
2012-10-29,Lleyton Hewitt,81
2012-11-05,Lleyton Hewitt,80
2012-11-12,Lleyton Hewitt,82
2012-11-19,Lleyton Hewitt,82
2012-11-26,Lleyton Hewitt,83
2012-12-03,Lleyton Hewitt,83
2012-12-10,Lleyton Hewitt,83
2012-12-17,Lleyton Hewitt,83
2012-12-24,Lleyton Hewitt,83
2012-12-31,Lleyton Hewitt,83
2013-01-07,Lleyton Hewitt,82
2013-01-14,Lleyton Hewitt,81
2013-02-25,Lleyton Hewitt,98
2013-03-04,Lleyton Hewitt,98
2013-03-18,Lleyton Hewitt,91
2013-04-01,Lleyton Hewitt,83
2013-04-08,Lleyton Hewitt,82
2013-04-15,Lleyton Hewitt,82
2013-04-22,Lleyton Hewitt,83
2013-04-29,Lleyton Hewitt,83
2013-05-06,Lleyton Hewitt,83
2013-05-13,Lleyton Hewitt,83
2013-05-20,Lleyton Hewitt,85
2013-05-27,Lleyton Hewitt,86
2013-06-10,Lleyton Hewitt,82
2013-06-17,Lleyton Hewitt,70
2013-06-24,Lleyton Hewitt,70
2013-07-08,Lleyton Hewitt,64
2013-07-15,Lleyton Hewitt,65
2013-07-22,Lleyton Hewitt,64
2013-07-29,Lleyton Hewitt,57
2013-08-05,Lleyton Hewitt,63
2013-08-12,Lleyton Hewitt,64
2013-08-19,Lleyton Hewitt,67
2013-08-26,Lleyton Hewitt,66
2013-09-09,Lleyton Hewitt,58
2013-09-16,Lleyton Hewitt,57
2013-09-23,Lleyton Hewitt,57
2013-09-30,Lleyton Hewitt,59
2013-10-07,Lleyton Hewitt,54
2013-10-14,Lleyton Hewitt,53
2013-10-21,Lleyton Hewitt,59
2013-10-28,Lleyton Hewitt,63
2013-11-04,Lleyton Hewitt,62
2013-11-11,Lleyton Hewitt,61
2013-11-18,Lleyton Hewitt,61
2013-11-25,Lleyton Hewitt,60
2013-12-02,Lleyton Hewitt,60
2013-12-09,Lleyton Hewitt,60
2013-12-16,Lleyton Hewitt,60
2013-12-23,Lleyton Hewitt,60
2013-12-30,Lleyton Hewitt,60
2014-01-06,Lleyton Hewitt,43
2014-01-13,Lleyton Hewitt,43
2014-01-27,Lleyton Hewitt,41
2014-02-03,Lleyton Hewitt,40
2014-02-10,Lleyton Hewitt,40
2014-02-17,Lleyton Hewitt,38
2014-02-24,Lleyton Hewitt,42
2014-03-03,Lleyton Hewitt,41
2014-03-17,Lleyton Hewitt,44
2014-03-31,Lleyton Hewitt,46
2014-04-07,Lleyton Hewitt,46
2014-04-14,Lleyton Hewitt,43
2014-04-21,Lleyton Hewitt,42
2014-04-28,Lleyton Hewitt,42
2014-05-05,Lleyton Hewitt,43
2014-05-12,Lleyton Hewitt,42
2014-05-19,Lleyton Hewitt,44
2014-05-26,Lleyton Hewitt,46
2014-06-09,Lleyton Hewitt,43
2014-06-16,Lleyton Hewitt,46
2014-06-23,Lleyton Hewitt,48
2014-07-07,Lleyton Hewitt,43
2014-07-14,Lleyton Hewitt,41
1998-06-08,Marat Safin,68
1998-06-15,Marat Safin,68
1998-06-22,Marat Safin,72
1998-06-29,Marat Safin,72
1998-07-06,Marat Safin,73
1998-07-13,Marat Safin,73
1998-07-20,Marat Safin,75
1998-07-27,Marat Safin,75
1998-08-03,Marat Safin,77
1998-08-10,Marat Safin,74
1998-08-17,Marat Safin,70
1998-08-24,Marat Safin,72
1998-08-31,Marat Safin,60
1998-09-07,Marat Safin,60
1998-09-14,Marat Safin,57
1998-09-21,Marat Safin,54
1998-09-28,Marat Safin,54
1998-10-05,Marat Safin,55
1998-10-12,Marat Safin,55
1998-10-19,Marat Safin,56
1998-10-26,Marat Safin,49
1998-11-02,Marat Safin,48
1998-11-09,Marat Safin,49
1998-11-16,Marat Safin,49
1998-11-23,Marat Safin,49
1998-11-30,Marat Safin,48
1998-12-07,Marat Safin,49
1998-12-14,Marat Safin,49
1998-12-21,Marat Safin,49
1998-12-28,Marat Safin,49
1999-01-04,Marat Safin,49
1999-01-11,Marat Safin,49
1999-01-18,Marat Safin,47
1999-01-25,Marat Safin,47
1999-02-01,Marat Safin,40
1999-02-08,Marat Safin,42
1999-02-15,Marat Safin,39
1999-02-22,Marat Safin,29
1999-03-01,Marat Safin,30
1999-03-08,Marat Safin,30
1999-03-15,Marat Safin,26
1999-03-22,Marat Safin,26
1999-03-29,Marat Safin,23
1999-04-05,Marat Safin,23
1999-04-12,Marat Safin,25
1999-04-19,Marat Safin,28
1999-04-26,Marat Safin,29
1999-05-03,Marat Safin,29
1999-05-10,Marat Safin,31
1999-05-17,Marat Safin,32
1999-05-24,Marat Safin,31
1999-05-31,Marat Safin,31
1999-06-07,Marat Safin,36
1999-06-14,Marat Safin,38
1999-06-21,Marat Safin,38
1999-06-28,Marat Safin,38
1999-07-05,Marat Safin,36
1999-07-12,Marat Safin,37
1999-07-19,Marat Safin,37
1999-07-26,Marat Safin,37
1999-08-02,Marat Safin,38
1999-08-09,Marat Safin,34
1999-08-16,Marat Safin,33
1999-08-23,Marat Safin,33
1999-08-30,Marat Safin,31
1999-09-06,Marat Safin,31
1999-09-13,Marat Safin,35
1999-09-20,Marat Safin,36
1999-09-27,Marat Safin,36
1999-10-04,Marat Safin,36
1999-10-11,Marat Safin,35
1999-10-18,Marat Safin,35
1999-10-25,Marat Safin,36
1999-11-01,Marat Safin,34
1999-11-08,Marat Safin,26
1999-11-15,Marat Safin,25
1999-11-22,Marat Safin,25
1999-11-29,Marat Safin,25
1999-12-06,Marat Safin,25
1999-12-13,Marat Safin,24
1999-12-20,Marat Safin,24
1999-12-27,Marat Safin,24
2000-01-10,Marat Safin,24
2000-01-17,Marat Safin,23
2000-01-24,Marat Safin,23
2000-01-31,Marat Safin,24
2000-02-07,Marat Safin,23
2000-02-14,Marat Safin,26
2000-02-21,Marat Safin,37
2000-02-28,Marat Safin,38
2000-03-06,Marat Safin,33
2000-03-13,Marat Safin,31
2000-03-20,Marat Safin,34
2000-03-27,Marat Safin,34
2000-04-03,Marat Safin,34
2000-04-10,Marat Safin,33
2000-04-17,Marat Safin,33
2000-04-24,Marat Safin,35
2000-05-01,Marat Safin,20
2000-05-08,Marat Safin,14
2000-05-15,Marat Safin,14
2000-05-22,Marat Safin,12
2000-05-29,Marat Safin,12
2000-06-05,Marat Safin,12
2000-06-12,Marat Safin,8
2000-06-19,Marat Safin,9
2000-06-26,Marat Safin,9
2000-07-03,Marat Safin,9
2000-07-10,Marat Safin,9
2000-07-17,Marat Safin,10
2000-07-24,Marat Safin,9
2000-07-31,Marat Safin,9
2000-08-07,Marat Safin,6
2000-08-14,Marat Safin,7
2000-08-21,Marat Safin,6
2000-08-28,Marat Safin,7
2000-09-04,Marat Safin,7
2000-09-11,Marat Safin,2
2000-09-18,Marat Safin,2
2000-09-25,Marat Safin,2
2000-10-02,Marat Safin,2
2000-10-09,Marat Safin,2
2000-10-16,Marat Safin,2
2000-10-23,Marat Safin,2
2000-10-30,Marat Safin,2
2000-11-06,Marat Safin,3
2000-11-13,Marat Safin,2
2000-11-20,Marat Safin,1
2000-11-27,Marat Safin,1
2000-12-04,Marat Safin,2
2000-12-11,Marat Safin,2
2000-12-18,Marat Safin,2
2000-12-25,Marat Safin,2
2001-01-01,Marat Safin,2
2001-01-08,Marat Safin,2
2001-01-15,Marat Safin,2
2001-01-22,Marat Safin,2
2001-01-29,Marat Safin,1
2001-02-05,Marat Safin,1
2001-02-12,Marat Safin,1
2001-02-19,Marat Safin,1
2001-02-26,Marat Safin,2
2001-03-05,Marat Safin,2
2001-03-12,Marat Safin,2
2001-03-19,Marat Safin,2
2001-03-26,Marat Safin,2
2001-04-02,Marat Safin,1
2001-04-09,Marat Safin,1
2001-04-16,Marat Safin,1
2001-04-23,Marat Safin,2
2001-04-30,Marat Safin,2
2001-05-07,Marat Safin,2
2001-05-14,Marat Safin,2
2001-05-21,Marat Safin,2
2001-05-28,Marat Safin,2
2001-06-04,Marat Safin,2
2001-06-11,Marat Safin,3
2001-06-18,Marat Safin,3
2001-06-25,Marat Safin,3
2001-07-02,Marat Safin,3
2001-07-09,Marat Safin,2
2001-07-16,Marat Safin,2
2001-07-23,Marat Safin,2
2001-07-30,Marat Safin,3
2001-08-06,Marat Safin,3
2001-08-13,Marat Safin,3
2001-08-20,Marat Safin,3
2001-08-27,Marat Safin,3
2001-09-03,Marat Safin,3
2001-09-10,Marat Safin,7
2001-09-17,Marat Safin,7
2001-09-24,Marat Safin,7
2001-10-01,Marat Safin,7
2001-10-08,Marat Safin,7
2001-10-15,Marat Safin,7
2001-10-22,Marat Safin,7
2001-10-29,Marat Safin,7
2001-11-05,Marat Safin,8
2001-11-12,Marat Safin,8
2001-11-19,Marat Safin,11
2001-11-26,Marat Safin,11
2001-12-03,Marat Safin,11
2001-12-10,Marat Safin,11
2001-12-17,Marat Safin,11
2001-12-24,Marat Safin,11
2001-12-31,Marat Safin,11
2002-01-07,Marat Safin,11
2002-01-14,Marat Safin,11
2002-01-21,Marat Safin,11
2002-01-28,Marat Safin,7
2002-02-04,Marat Safin,7
2002-02-11,Marat Safin,7
2002-02-18,Marat Safin,7
2002-02-25,Marat Safin,7
2002-03-04,Marat Safin,9
2002-03-11,Marat Safin,8
2002-03-18,Marat Safin,7
2002-03-25,Marat Safin,7
2002-04-01,Marat Safin,7
2002-04-08,Marat Safin,7
2002-04-15,Marat Safin,6
2002-04-22,Marat Safin,6
2002-04-29,Marat Safin,6
2002-05-06,Marat Safin,6
2002-05-13,Marat Safin,5
2002-05-20,Marat Safin,2
2002-05-27,Marat Safin,2
2002-06-03,Marat Safin,2
2002-06-10,Marat Safin,2
2002-06-17,Marat Safin,2
2002-06-24,Marat Safin,2
2002-07-01,Marat Safin,2
2002-07-08,Marat Safin,2
2002-07-15,Marat Safin,2
2002-07-22,Marat Safin,2
2002-07-29,Marat Safin,2
2002-08-05,Marat Safin,2
2002-08-12,Marat Safin,2
2002-08-19,Marat Safin,2
2002-08-26,Marat Safin,2
2002-09-02,Marat Safin,2
2002-09-09,Marat Safin,4
