date,pm25,aqi,tweet_id
05-11-2012 23:00,138.0,193,200966049829617665
05-11-2012 22:00,137.0,192,200950964759445505
05-11-2012 21:00,149.0,199,200935851889405954
05-11-2012 20:00,148.0,199,200920746128715776
05-11-2012 19:00,153.0,203,200905635859136516
05-11-2012 18:00,152.0,202,200890621907578882
05-11-2012 17:00,144.0,196,200875765003333633
05-11-2012 16:00,143.0,196,200860406565179392
05-11-2012 14:00,122.0,184,200830130254385152
05-11-2012 13:00,116.0,180,200815217897259008
05-11-2012 12:00,123.0,184,200800102300925953
05-11-2012 11:00,126.0,186,200785002089287681
05-11-2012 10:00,128.0,187,200769902024458241
05-11-2012 09:00,137.0,192,200754812881616896
05-11-2012 08:00,153.0,203,200739694382813184
05-11-2012 07:00,144.0,196,200724593273606144
05-11-2012 06:00,141.0,195,200709492407664640
05-11-2012 05:00,152.0,202,200694410747461632
05-11-2012 04:00,153.0,203,200679292198326272
05-11-2012 03:00,207.0,257,200664192917848065
05-11-2012 02:00,263.0,313,200649097408032769
05-11-2012 01:00,265.0,315,200634021456261120
05-11-2012 00:00,247.0,297,200618913397080064
05-10-2012 22:00,209.0,259,200588715259731969
05-10-2012 21:00,204.0,254,200573906686443520
05-10-2012 20:00,152.0,202,200558504283611136
05-10-2012 19:00,164.0,214,200543389786189824
05-10-2012 18:00,161.0,211,200528290551836672
05-10-2012 16:00,172.0,222,200498105718804480
05-10-2012 15:00,171.0,221,200483000981524480
05-10-2012 14:00,165.0,215,200467887624945664
05-10-2012 12:00,166.0,216,200437699662979073
05-10-2012 11:00,160.0,210,200422601384923137
05-10-2012 10:00,164.0,214,200407526825660417
05-10-2012 09:00,166.0,216,200392390299746304
05-10-2012 08:00,168.0,218,200377301966405634
05-10-2012 07:00,195.0,245,200362196948090880
05-10-2012 06:00,312.0,362,200347082593271808
05-10-2012 05:00,184.0,234,200331985133113344
05-10-2012 04:00,166.0,216,200316893880524800
05-10-2012 03:00,163.0,213,200301787364864000
05-10-2012 02:00,153.0,203,200286683915235328
05-10-2012 01:00,142.0,195,200271593539239936
05-10-2012 00:00,148.0,199,200256481889746944
05-09-2012 23:00,125.0,185,200241398568595457
05-09-2012 22:00,131.0,189,200226290152898560
05-09-2012 21:00,96.0,169,200211265543618560
05-09-2012 20:00,91.0,166,200196101297537024
05-09-2012 19:00,82.0,161,200180978260508673
05-09-2012 18:00,79.0,159,200165878497689601
05-09-2012 17:00,102.0,172,200150776738361345
05-09-2012 16:00,124.0,185,200135697175281664
05-09-2012 15:00,65.0,149,200120576122167296
05-09-2012 14:00,75.0,156,200105491718864896
05-09-2012 13:00,99.0,170,200090388432826368
05-09-2012 12:00,146.0,197,200075276145786881
05-09-2012 11:00,146.0,197,200060174680080387
05-09-2012 10:00,124.0,185,200045103602073600
05-09-2012 09:00,154.0,204,200029979344510977
05-09-2012 08:00,166.0,216,200014932635422722
05-09-2012 06:00,108.0,176,199984841079537664
05-09-2012 05:00,105.0,174,199969581773754368
05-09-2012 04:00,99.0,170,199954474930937857
05-09-2012 03:00,105.0,174,199939405987844099
05-09-2012 02:00,136.0,192,199924269566791680
05-09-2012 01:00,95.0,168,199909171322302464
05-08-2012 22:00,84.0,162,199863899045113856
05-08-2012 21:00,80.0,159,199848828214579202
05-08-2012 20:00,69.0,153,199833693714530304
05-08-2012 19:00,57.0,136,199818565224898561
05-08-2012 18:00,71.0,154,199803464560295938
05-08-2012 17:00,71.0,154,199788362616414208
05-08-2012 16:00,73.0,155,199773281379811328
05-08-2012 15:00,73.0,155,199758177192001536
05-08-2012 14:00,83.0,161,199743078582599680
05-08-2012 13:00,81.0,160,199727987682320385
05-08-2012 12:00,100.0,171,199712872593498112
05-08-2012 11:00,109.0,176,199697763427041281
05-08-2012 10:00,112.0,178,199682672254128128
05-08-2012 09:00,120.0,182,199667573510508544
05-08-2012 08:00,135.0,191,199652467925987329
05-08-2012 07:00,91.0,166,199637358436560896
05-08-2012 06:00,99.0,170,199622276616957955
05-08-2012 05:00,76.0,157,199607157908443136
05-08-2012 04:00,78.0,158,199592072540463105
05-08-2012 03:00,77.0,158,199576971653545985
05-08-2012 02:00,59.0,140,199561861480456192
05-08-2012 01:00,65.0,149,199546755719774208
05-08-2012 00:00,71.0,154,199531668585971714
05-07-2012 22:00,98.0,170,199501487251009537
05-07-2012 21:00,113.0,178,199486426381950976
05-07-2012 20:00,134.0,191,199471265025765376
05-07-2012 19:00,146.0,197,199456159839694848
05-07-2012 18:00,110.0,177,199441051252035584
05-07-2012 17:00,96.0,169,199425949824073728
05-07-2012 16:00,105.0,174,199410872261681152
05-07-2012 15:00,97.0,169,199395770246500352
05-07-2012 14:00,76.0,157,199380656902520833
05-07-2012 13:00,75.0,156,199365567491215361
05-07-2012 12:00,87.0,163,199350524712194048
05-07-2012 11:00,64.0,148,199335359648251905
05-07-2012 10:00,76.0,157,199320335978467328
05-07-2012 08:00,84.0,162,199290082035908608
05-07-2012 07:00,78.0,158,199274985032921088
05-07-2012 06:00,76.0,157,199259850750959616
05-07-2012 05:00,98.0,170,199244795795869697
05-07-2012 04:00,73.0,155,199229688625893377
05-07-2012 01:00,57.0,136,199184441371930624
05-07-2012 00:00,57.0,136,199169267042750464
05-06-2012 23:00,58.0,138,199154339560960001
05-06-2012 21:00,79.0,159,199124009160425472
05-06-2012 20:00,95.0,168,199108854976491520
05-06-2012 19:00,136.0,192,199093785651724289
05-06-2012 18:00,141.0,195,199078661989732352
05-06-2012 17:00,180.0,230,199063568426078208
05-06-2012 15:00,113.0,178,199033349749227520
05-06-2012 14:00,96.0,169,199018242759602177
05-06-2012 13:00,284.0,334,199003146389954560
05-06-2012 12:00,110.0,177,198988036963434497
05-06-2012 11:00,132.0,189,198972936483385348
05-06-2012 10:00,118.0,181,198957843091693570
05-06-2012 09:00,100.0,171,198942734206255104
05-06-2012 08:00,102.0,172,198927634904780800
05-06-2012 07:00,90.0,165,198912533237727232
05-06-2012 06:00,104.0,173,198897433902723072
05-06-2012 05:00,79.0,159,198882332881584130
05-06-2012 04:00,80.0,159,198867234075058176
05-06-2012 03:00,70.0,154,198852132684836866
05-06-2012 02:00,62.0,144,198837030837424129
05-06-2012 01:00,61.0,143,198821932760698880
05-06-2012 00:00,68.0,152,198806830900723713
05-05-2012 23:00,66.0,151,198791731536347136
05-05-2012 22:00,50.0,125,198776627893768192
05-05-2012 21:00,43.0,113,198761591041294337
05-05-2012 20:00,46.0,118,198746427042693120
05-05-2012 19:00,121.0,183,198731328835948544
05-05-2012 18:00,205.0,255,198716227634479104
05-05-2012 17:00,286.0,336,198701125275353089
05-05-2012 16:00,212.0,262,198686048908353537
05-05-2012 15:00,47.0,120,198670926630498304
05-05-2012 14:00,39.0,107,198655831607214080
05-05-2012 13:00,87.0,163,198640735199830016
05-05-2012 12:00,98.0,170,198625623378362369
05-05-2012 11:00,32.0,92,198610524022386690
05-05-2012 10:00,107.0,175,198595424418922497
05-05-2012 09:00,72.0,155,198580321942376449
05-05-2012 08:00,108.0,176,198565222355714050
05-05-2012 07:00,89.0,165,198550119413596163
05-05-2012 06:00,94.0,167,198535035689762817
05-05-2012 05:00,85.0,162,198519921339146242
05-05-2012 04:00,69.0,153,198504819558858754
05-05-2012 03:00,76.0,157,198489720458715136
05-05-2012 02:00,150.0,200,198474619336925184
05-05-2012 01:00,77.0,158,198459520375209985
05-05-2012 00:00,50.0,125,198444420276817921
05-04-2012 23:00,45.0,117,198429318068707329
05-04-2012 22:00,116.0,180,198414215495684097
05-04-2012 21:00,217.0,267,198399145726324736
05-04-2012 20:00,116.0,180,198384015496052736
05-04-2012 19:00,98.0,170,198368919080275969
05-04-2012 16:00,126.0,186,198323638791966720
05-04-2012 15:00,126.0,186,198308515448750081
05-04-2012 14:00,137.0,192,198293415530733569
05-04-2012 13:00,152.0,202,198278489823125504
05-04-2012 12:00,145.0,197,198263381889789952
05-04-2012 11:00,130.0,188,198248282202456064
05-04-2012 10:00,133.0,190,198233186847830016
05-04-2012 09:00,134.0,191,198218082152480768
05-04-2012 08:00,82.0,161,198202979789189120
05-04-2012 07:00,84.0,162,198187879460114432
05-04-2012 06:00,90.0,165,198172782067056640
05-04-2012 05:00,128.0,187,198157682283261952
05-04-2012 04:00,132.0,189,198142578946883584
05-04-2012 03:00,128.0,187,198127489871118336
05-04-2012 02:00,123.0,184,198112391035240448
05-04-2012 01:00,106.0,174,198097278739808258
05-04-2012 00:00,99.0,170,198082353619406849
05-03-2012 23:00,101.0,171,198067080292089857
05-03-2012 22:00,91.0,166,198051978272710656
05-03-2012 21:00,49.0,123,198036936827473921
05-03-2012 20:00,19.0,60,198021774632419328
05-03-2012 19:00,26.0,77,198006674513068032
05-03-2012 18:00,18.0,57,197991574775406594
05-03-2012 17:00,9.0,29,197976470906351616
05-03-2012 16:00,45.0,117,197961395042648065
05-03-2012 15:00,49.0,123,197946273763041280
05-03-2012 14:00,46.0,118,197931176718106624
05-03-2012 13:00,60.0,141,197916070512828417
05-03-2012 12:00,57.0,136,197900996150702081
05-03-2012 11:00,64.0,148,197885868839669761
05-03-2012 10:00,57.0,136,197870769760518144
05-03-2012 09:00,70.0,154,197855670513582080
05-03-2012 08:00,61.0,143,197840568414507008
05-03-2012 07:00,58.0,138,197825487345684480
05-03-2012 06:00,80.0,159,197810373041192960
05-03-2012 05:00,85.0,162,197795273517441025
05-03-2012 04:00,112.0,178,197780171804250112
05-03-2012 03:00,140.0,194,197765073073217536
05-03-2012 02:00,139.0,193,197749971846569984
05-03-2012 01:00,146.0,197,197734882795986945
05-03-2012 00:00,126.0,186,197719771972771841
05-02-2012 23:00,119.0,182,197704989580328960
05-02-2012 22:00,114.0,179,197689664587567104
05-02-2012 21:00,98.0,170,197674697746419713
05-02-2012 20:00,90.0,165,197659469994393600
05-02-2012 18:00,68.0,152,197629169348255744
05-02-2012 17:00,72.0,155,197614064862633985
05-02-2012 16:00,90.0,165,197598987623211009
05-02-2012 15:00,106.0,174,197583866305855488
05-02-2012 14:00,85.0,162,197568766480101377
05-02-2012 13:00,91.0,166,197553666801152000
05-02-2012 12:00,118.0,181,197538570565713921
05-02-2012 11:00,127.0,186,197523471939551232
05-02-2012 10:00,124.0,185,197508372654858240
05-02-2012 09:00,119.0,182,197493269691760641
05-02-2012 08:00,120.0,182,197478179659718656
05-02-2012 07:00,119.0,182,197463083923406848
05-02-2012 06:00,115.0,180,197448008810500096
05-02-2012 05:00,100.0,171,197432862897745922
05-02-2012 04:00,91.0,166,197417869414379520
05-02-2012 03:00,78.0,158,197402663153967105
05-02-2012 02:00,72.0,155,197387574539587586
05-02-2012 01:00,75.0,156,197372553495461888
05-02-2012 00:00,74.0,156,197357360040259585
05-01-2012 23:00,80.0,159,197342272705138689
05-01-2012 22:00,78.0,158,197327171096813570
05-01-2012 21:00,121.0,183,197312181426069505
05-01-2012 20:00,112.0,178,197296970237362176
05-01-2012 19:00,85.0,162,197281905429848065
05-01-2012 18:00,78.0,158,197266766391541760
05-01-2012 17:00,137.0,192,197251661872373760
05-01-2012 16:00,156.0,206,197236562117931008
05-01-2012 15:00,199.0,249,197221455266721792
05-01-2012 14:00,199.0,249,197206356481163264
05-01-2012 13:00,298.0,348,197191255158030336
05-01-2012 12:00,280.0,330,197176205668130818
05-01-2012 11:00,192.0,242,197161053807849473
05-01-2012 10:00,163.0,213,197145972940353536
05-01-2012 09:00,173.0,223,197130881071202304
05-01-2012 08:00,186.0,236,197115750899646464
05-01-2012 07:00,227.0,277,197100664998985728
05-01-2012 06:00,215.0,265,197085563231281152
05-01-2012 05:00,204.0,254,197070457093107712
05-01-2012 04:00,210.0,260,197055375030222848
05-01-2012 03:00,243.0,293,197040263347179522
05-01-2012 02:00,259.0,309,197025165039779840
05-01-2012 01:00,257.0,307,197010090363064320
05-01-2012 00:00,267.0,317,196994973680410625
04-30-2012 23:00,286.0,336,196979860806180864
04-30-2012 22:00,256.0,306,196964755771105283
04-30-2012 21:00,247.0,297,196949759842467840
04-30-2012 20:00,227.0,277,196934549727485952
04-30-2012 19:00,204.0,254,196919484362129408
04-30-2012 18:00,189.0,239,196904348603777024
04-30-2012 17:00,162.0,212,196889250858401792
04-30-2012 16:00,155.0,205,196874162189508608
04-30-2012 15:00,151.0,201,196859045381029888
04-30-2012 14:00,168.0,218,196843949531480064
04-30-2012 13:00,184.0,234,196828846656462848
04-30-2012 12:00,179.0,229,196813754581790721
04-30-2012 11:00,183.0,233,196798641653026816
04-30-2012 10:00,174.0,224,196783565713846272
04-30-2012 09:00,312.0,362,196768440747429890
04-30-2012 08:00,166.0,216,196753349859753985
04-30-2012 07:00,144.0,196,196738242530390016
04-30-2012 06:00,122.0,184,196723138824900610
04-30-2012 05:00,115.0,180,196708098092699649
04-30-2012 04:00,111.0,177,196692941174095873
04-30-2012 03:00,108.0,176,196677837015621632
04-30-2012 02:00,107.0,175,196662774565322753
04-30-2012 01:00,112.0,178,196647637238292480
04-30-2012 00:00,121.0,183,196632571927470080
04-29-2012 23:00,168.0,218,196617436794073088
04-29-2012 22:00,170.0,220,196602366970175489
04-29-2012 21:00,162.0,212,196587347339513856
04-29-2012 20:00,176.0,226,196572134863142913
04-29-2012 19:00,130.0,188,196557027634458624
04-29-2012 18:00,120.0,182,196541922813296640
04-29-2012 17:00,127.0,186,196526844034551808
04-29-2012 16:00,141.0,195,196511755441147905
04-29-2012 15:00,142.0,195,196496631212933120
04-29-2012 14:00,166.0,216,196481530024046592
04-29-2012 13:00,190.0,240,196466439543209984
04-29-2012 12:00,200.0,250,196451328816463874
04-29-2012 11:00,220.0,270,196436239585521664
04-29-2012 10:00,205.0,255,196421127990546433
04-29-2012 09:00,205.0,255,196406172457246721
04-29-2012 08:00,198.0,248,196390939181326337
04-29-2012 07:00,198.0,248,196375834859282433
04-29-2012 06:00,224.0,274,196360749474516992
04-29-2012 05:00,184.0,234,196345638445789185
04-29-2012 04:00,194.0,244,196330550074679296
04-29-2012 03:00,190.0,240,196315462437568514
04-29-2012 02:00,195.0,245,196300335889907713
04-29-2012 01:00,201.0,251,196285418734501888
04-29-2012 00:00,203.0,253,196270133432426496
04-28-2012 23:00,182.0,232,196255024127549442
04-28-2012 22:00,183.0,233,196239952424603650
04-28-2012 21:00,188.0,238,196224990763425792
04-28-2012 20:00,160.0,210,196209734737608706
04-28-2012 19:00,113.0,178,196194651634544640
04-28-2012 18:00,97.0,169,196179532082987008
04-28-2012 17:00,98.0,170,196164419737235456
04-28-2012 16:00,114.0,179,196149337330417665
04-28-2012 15:00,136.0,192,196134230995111936
04-28-2012 14:00,106.0,174,196119133220388864
04-28-2012 13:00,90.0,165,196104017175261184
04-28-2012 12:00,83.0,161,196088942263676928
04-28-2012 11:00,70.0,154,196073821629972480
04-28-2012 10:00,79.0,159,196058716230004738
04-28-2012 09:00,90.0,165,196043818393538560
04-28-2012 08:00,98.0,170,196028519023775744
04-28-2012 07:00,108.0,176,196013413955141635
04-28-2012 06:00,108.0,176,195998325202362369
04-28-2012 05:00,135.0,191,195983247094718465
04-28-2012 04:00,141.0,195,195968169708490753
04-28-2012 03:00,107.0,175,195953030737313792
04-28-2012 02:00,72.0,155,195938135585202176
04-28-2012 01:00,46.0,118,195923283055607808
04-27-2012 22:00,30.0,87,195877896441704448
04-27-2012 21:00,28.0,82,195862572405243905
04-27-2012 20:00,30.0,87,195847354379808771
04-27-2012 19:00,27.0,79,195832208785801216
04-27-2012 18:00,30.0,87,195817108175724545
04-27-2012 17:00,27.0,79,195802375422877696
04-27-2012 16:00,29.0,84,195786924626149376
04-27-2012 14:00,21.0,65,195756715638132736
04-27-2012 11:00,55.0,133,195711571442401280
04-27-2012 10:00,99.0,170,195696486036684800
04-27-2012 09:00,126.0,186,195681370843000832
04-27-2012 08:00,107.0,175,195666266982330368
04-27-2012 07:00,114.0,179,195651166795857920
04-27-2012 06:00,108.0,176,195636066760404992
04-27-2012 05:00,112.0,178,195620967345684481
04-27-2012 04:00,134.0,191,195605864911085569
04-27-2012 03:00,148.0,199,195590800971800576
04-27-2012 02:00,160.0,210,195576054612635649
04-27-2012 01:00,152.0,202,195560568072052736
04-27-2012 00:00,143.0,196,195545509136568320
04-26-2012 23:00,176.0,226,195530377790631936
04-26-2012 22:00,163.0,213,195515271400787968
04-26-2012 21:00,144.0,196,195500230580514819
04-26-2012 20:00,78.0,158,195485169640153088
04-26-2012 19:00,72.0,155,195470073329238016
04-26-2012 18:00,65.0,149,195454873041506306
04-26-2012 17:00,53.0,130,195439758883827712
04-26-2012 16:00,62.0,144,195424728222150657
04-26-2012 15:00,76.0,157,195409571710373888
04-26-2012 14:00,76.0,157,195394457644969984
04-26-2012 13:00,83.0,161,195379362021908481
04-26-2012 12:00,88.0,164,195364258538729473
04-26-2012 11:00,65.0,149,195349158520041472
04-26-2012 10:00,53.0,130,195334057964486657
04-26-2012 09:00,48.0,121,195319102947074048
04-26-2012 08:00,51.0,126,195303877501927427
04-26-2012 07:00,50.0,125,195288771703488512
04-26-2012 06:00,75.0,156,195273655582851072
04-26-2012 05:00,81.0,160,195258554897285121
04-26-2012 04:00,62.0,144,195243454073282561
04-26-2012 03:00,35.0,99,195228352980844544
04-26-2012 02:00,28.0,82,195213266102910977
04-26-2012 01:00,34.0,97,195198153182547969
04-26-2012 00:00,45.0,117,195183058247360513
04-25-2012 23:00,120.0,182,195167956370604032
04-25-2012 22:00,69.0,153,195152872726470657
04-25-2012 21:00,37.0,103,195137788650328064
04-25-2012 20:00,6.0,19,195122721783414784
04-25-2012 19:00,4.0,13,195107549882753025
04-25-2012 18:00,8.0,26,195092462916730880
04-25-2012 17:00,11.0,36,195077363053240321
04-25-2012 16:00,12.0,39,195062295989190656
04-25-2012 15:00,15.0,49,195047161040338944
04-25-2012 14:00,13.0,42,195032053979414529
04-25-2012 13:00,17.0,55,195016947279212544
04-25-2012 12:00,15.0,49,195001846086115328
04-25-2012 10:00,18.0,57,194971646644338689
04-25-2012 09:00,11.0,36,194956564816330752
04-25-2012 08:00,10.0,32,194941445105385472
04-25-2012 07:00,11.0,36,194926353538224128
04-25-2012 06:00,11.0,36,194911257688670209
04-25-2012 05:00,11.0,36,194896164842254336
04-25-2012 04:00,12.0,39,194881043831074819
04-25-2012 03:00,9.0,29,194865941207715840
04-25-2012 02:00,9.0,29,194850841709129728
04-25-2012 01:00,11.0,36,194835744232181760
04-25-2012 00:00,13.0,42,194820675272314880
04-24-2012 23:00,14.0,45,194805565518659586
04-24-2012 22:00,29.0,84,194790449788104704
04-24-2012 21:00,46.0,118,194775381092470785
04-24-2012 20:00,43.0,113,194760238233169920
04-24-2012 19:00,41.0,110,194745145680330754
04-24-2012 18:00,45.0,117,194730038803972096
04-24-2012 17:00,35.0,99,194714948016939009
04-24-2012 16:00,38.0,105,194699871037558784
04-24-2012 15:00,37.0,103,194684746264092673
04-24-2012 14:00,48.0,121,194669666453565440
04-24-2012 13:00,44.0,115,194654535531233280
04-24-2012 12:00,34.0,97,194639445885063168
04-24-2012 11:00,40.0,108,194624336043315201
04-24-2012 10:00,60.0,141,194609227174649856
04-24-2012 09:00,132.0,189,194594126535208960
04-24-2012 08:00,187.0,237,194579026663309312
04-24-2012 07:00,179.0,229,194563928532062211
04-24-2012 06:00,173.0,223,194548828718903296
04-24-2012 05:00,174.0,224,194533724799508480
04-24-2012 04:00,195.0,245,194518625326088193
04-24-2012 03:00,207.0,257,194503523021488129
04-24-2012 02:00,208.0,258,194488422956670978
04-24-2012 01:00,183.0,233,194473322384326656
04-24-2012 00:00,157.0,207,194458221925253120
04-23-2012 23:00,268.0,318,194443121382273024
04-23-2012 22:00,307.0,357,194428024760963072
04-23-2012 21:00,298.0,348,194413270944317440
04-23-2012 20:00,303.0,353,194397821640781825
04-23-2012 19:00,288.0,338,194382722460954624
04-23-2012 18:00,280.0,330,194367631447437312
04-23-2012 17:00,277.0,327,194352518392848385
04-23-2012 16:00,272.0,322,194337441623179264
04-23-2012 15:00,268.0,318,194322319408234496
04-23-2012 14:00,278.0,328,194307220459106304
04-23-2012 13:00,279.0,329,194292118355845124
04-23-2012 12:00,281.0,331,194277038243332096
04-23-2012 11:00,266.0,316,194261952376213507
04-23-2012 10:00,258.0,308,194246823660101633
04-23-2012 09:00,248.0,298,194231716242665475
04-23-2012 08:00,230.0,280,194216627410173954
04-23-2012 07:00,235.0,285,194201514246537217
04-23-2012 06:00,222.0,272,194186414341095424
04-23-2012 05:00,190.0,240,194171314909622272
04-23-2012 04:00,188.0,238,194156213632647168
04-23-2012 03:00,191.0,241,194141134837129217
04-23-2012 02:00,203.0,253,194126023397351425
04-23-2012 01:00,199.0,249,194110911714299904
04-23-2012 00:00,217.0,267,194095813343973376
04-22-2012 23:00,245.0,295,194080711987314690
04-22-2012 22:00,257.0,307,194065615043035137
04-22-2012 21:00,247.0,297,194050540911591425
04-22-2012 20:00,235.0,285,194035411503419392
04-22-2012 19:00,216.0,266,194020312231329792
04-22-2012 18:00,201.0,251,194005210002243585
04-22-2012 17:00,195.0,245,193990106556792832
04-22-2012 16:00,160.0,210,193975027778060289
04-22-2012 15:00,172.0,222,193959913872031744
04-22-2012 14:00,162.0,212,193944810653093888
04-22-2012 13:00,167.0,217,193929707731959808
04-22-2012 12:00,167.0,217,193914605427363840
04-22-2012 11:00,160.0,210,193899508919312385
04-22-2012 10:00,144.0,196,193884403213152257
04-22-2012 09:00,132.0,189,193869312992354304
04-22-2012 08:00,115.0,180,193854202668261377
04-22-2012 07:00,113.0,178,193839102393716737
04-22-2012 06:00,116.0,180,193824012005150721
04-22-2012 05:00,115.0,180,193808901618139136
04-22-2012 04:00,116.0,180,193793802627072002
04-22-2012 03:00,131.0,189,193778700586713088
04-22-2012 02:00,143.0,196,193763598705766401
04-22-2012 01:00,157.0,207,193748507277000704
04-22-2012 00:00,150.0,200,193733399981195267
04-21-2012 23:00,147.0,198,193718299492753408
04-21-2012 22:00,161.0,211,193703204817608704
04-21-2012 21:00,192.0,242,193688127141974016
04-21-2012 20:00,200.0,250,193672996760719361
04-21-2012 19:00,185.0,235,193657897224372224
04-21-2012 18:00,159.0,209,193642796270362625
04-21-2012 17:00,149.0,199,193627694393602048
04-21-2012 16:00,156.0,206,193612616441147392
04-21-2012 15:00,185.0,235,193597494880505857
04-21-2012 14:00,202.0,252,193582393867780096
04-21-2012 13:00,206.0,256,193567292808892416
04-21-2012 12:00,181.0,231,193552193746518016
04-21-2012 11:00,155.0,205,193537092318539778
04-21-2012 10:00,168.0,218,193521992920600578
04-21-2012 09:00,155.0,205,193506891018682368
04-21-2012 08:00,154.0,204,193491790840602624
04-21-2012 07:00,184.0,234,193476689962086400
04-21-2012 06:00,185.0,235,193461590396383233
04-21-2012 05:00,167.0,217,193446487609442304
04-21-2012 04:00,147.0,198,193431398919569408
04-21-2012 03:00,151.0,201,193416291363733504
04-21-2012 02:00,148.0,199,193401214086553600
04-21-2012 01:00,142.0,195,193386089002704896
04-21-2012 00:00,129.0,188,193370988396810240
04-20-2012 23:00,100.0,171,193355894128513024
04-20-2012 22:00,82.0,161,193340791698096129
04-20-2012 21:00,98.0,170,193325685136310272
04-20-2012 20:00,118.0,181,193310590800900096
04-20-2012 19:00,110.0,177,193295486940229632
04-20-2012 18:00,89.0,165,193280384295895040
04-20-2012 17:00,65.0,149,193265615891472385
04-20-2012 16:00,90.0,165,193250206287003648
04-20-2012 15:00,149.0,199,193235083140935680
04-20-2012 14:00,177.0,227,193219980786008064
04-20-2012 13:00,205.0,255,193205051160928256
04-20-2012 12:00,194.0,244,193189950336933888
04-20-2012 11:00,172.0,222,193174850083373056
04-20-2012 10:00,157.0,207,193159749162893314
04-20-2012 09:00,143.0,196,193144646355005440
04-20-2012 08:00,149.0,199,193129600581251073
04-20-2012 07:00,185.0,235,193114536084111360
04-20-2012 06:00,183.0,233,193099393778466816
04-20-2012 05:00,176.0,226,193084264181547008
04-20-2012 04:00,183.0,233,193069181384671234
04-20-2012 03:00,169.0,219,193054134017081344
04-20-2012 02:00,174.0,224,193039005737160705
04-20-2012 01:00,170.0,220,193023875515293698
04-20-2012 00:00,164.0,214,193008785252564993
04-19-2012 23:00,159.0,209,192993675029118976
04-19-2012 22:00,157.0,207,192978556136071169
04-19-2012 21:00,151.0,201,192963482902204416
04-19-2012 20:00,148.0,199,192948376139079681
04-19-2012 19:00,152.0,202,192933287516311552
04-19-2012 18:00,158.0,208,192918166953926656
04-19-2012 17:00,156.0,206,192903063718203393
04-19-2012 16:00,154.0,204,192887970242641920
04-19-2012 15:00,139.0,193,192872872488878080
04-19-2012 14:00,125.0,185,192857856423366656
04-19-2012 13:00,122.0,184,192842742756409344
04-19-2012 12:00,102.0,172,192827603042844672
04-19-2012 11:00,102.0,172,192812488046280705
04-19-2012 10:00,109.0,176,192797377290182658
04-19-2012 08:00,97.0,169,192767193082118146
04-19-2012 07:00,85.0,162,192752075703201792
04-19-2012 06:00,77.0,158,192736967304294401
04-19-2012 05:00,69.0,153,192721872566231040
04-19-2012 04:00,61.0,143,192706768424546304
04-19-2012 03:00,59.0,140,192691676278566912
04-19-2012 02:00,70.0,154,192676645214232576
04-19-2012 01:00,59.0,140,192661466892075009
04-19-2012 00:00,50.0,125,192646362460983300
04-18-2012 23:00,51.0,126,192631295698944000
04-18-2012 22:00,73.0,155,192616175937650688
04-18-2012 21:00,229.0,279,192601151865233408
04-18-2012 20:00,225.0,275,192585961861943296
04-18-2012 19:00,221.0,271,192570883506831361
04-18-2012 18:00,219.0,269,192555805587935232
04-18-2012 17:00,222.0,272,192540647515889664
04-18-2012 16:00,213.0,263,192525572755292160
04-18-2012 15:00,202.0,252,192510466562605056
04-18-2012 14:00,178.0,228,192495395417501696
04-18-2012 12:00,160.0,210,192465335734124544
04-18-2012 11:00,155.0,205,192450929407176706
04-18-2012 10:00,145.0,197,192435006155657216
04-18-2012 09:00,142.0,195,192420042061778945
04-18-2012 08:00,144.0,196,192404853107081217
04-18-2012 07:00,140.0,194,192389780573650945
04-18-2012 06:00,141.0,195,192374567426207744
04-18-2012 05:00,140.0,194,192359476064567296
04-18-2012 04:00,138.0,193,192344365945987072
04-18-2012 03:00,136.0,192,192329298051477505
04-18-2012 02:00,121.0,183,192314236318396416
04-18-2012 01:00,113.0,178,192299108504047617
04-18-2012 00:00,105.0,174,192283948058021890
04-17-2012 23:00,108.0,176,192268871552606210
04-17-2012 22:00,116.0,180,192253862504177664
04-17-2012 21:00,127.0,186,192238791426195458
04-17-2012 20:00,164.0,214,192223530266529793
04-17-2012 19:00,184.0,234,192208671445491713
04-17-2012 18:00,163.0,213,192193378895671296
04-17-2012 17:00,136.0,192,192178290428084224
04-17-2012 16:00,168.0,218,192163159484801024
04-17-2012 15:00,235.0,285,192148054097403904
04-17-2012 14:00,121.0,183,192132962039504896
04-17-2012 13:00,138.0,193,192117873580318720
04-17-2012 12:00,128.0,187,192102769677705216
04-17-2012 11:00,127.0,186,192087712034062338
04-17-2012 10:00,130.0,188,192072550799523841
04-17-2012 09:00,108.0,176,192057457688838144
04-17-2012 08:00,101.0,171,192042388905144321
04-17-2012 07:00,95.0,168,192027245920006145
04-17-2012 06:00,90.0,165,192012152561864705
04-17-2012 05:00,90.0,165,191997226132844546
04-17-2012 04:00,86.0,163,191981934430261248
04-17-2012 03:00,80.0,159,191966853327884288
04-16-2012 23:00,61.0,143,191906473813610496
04-16-2012 22:00,63.0,146,191891440861839360
04-16-2012 21:00,56.0,135,191876352809508867
04-16-2012 20:00,56.0,135,191861201725173760
04-16-2012 19:00,48.0,121,191846236494635008
04-16-2012 18:00,38.0,105,191830993404051456
04-16-2012 17:00,47.0,120,191815845876477953
04-16-2012 16:00,40.0,108,191800800064970752
04-16-2012 10:00,22.0,67,191711813476421632
